,Year,School,W-L%,SRS,SOS,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
2455,2016,Massachusetts,.400,-2.32,0.05,1932,2003,73.2,86.9,.304,.204,.470,47.8,54.6,10.3,7.3,.435,18.6,28.5,.207
2456,2016,Massachusetts-Lowell,.143,-16.81,-3.73,1628,1994,70.7,81.5,.220,.288,.480,50.3,53.5,7.5,4.6,.451,24.8,31.7,.157
2457,2016,McNeese State,.606,-11.31,-8.85,1011,,,,.322,.205,.494,,62.6,,,.454,17.7,,.231
2458,2016,Memphis,.581,7.71,7.74,2104,2105,73.1,90.0,.255,.263,.494,48.1,52.9,13.3,7.0,.464,19.9,31.0,.180
2459,2016,Mercer,.727,-0.42,-6.23,2129,1776,65.4,97.9,.225,.235,.468,51.9,54.7,13.7,8.8,.438,14.0,35.7,.160
2460,2016,Miami (FL) NCAA,.727,19.74,9.70,2334,2003,73.9,95.4,.256,.312,.503,52.3,57.8,13.1,8.1,.483,17.5,33.8,.163
2461,2016,Miami (OH),.300,-10.13,-1.33,1796,2060,71.7,81.8,.306,.334,.474,50.1,47.9,8.2,7.9,.433,23.4,30.0,.219
2462,2016,Michigan,.600,19.33,10.72,2751,2417,73.1,107.1,.238,.279,.558,53.2,57.3,10.3,6.2,.533,17.5,34.7,.176
2463,2016,Michigan State NCAA,.735,24.78,13.31,2581,2191,74.7,100.5,.320,.287,.528,57.8,58.2,11.0,9.7,.485,18.7,38.0,.246
2464,2016,Middle Tennessee NCAA,.727,9.85,1.82,2296,2031,71.2,97.3,.357,.350,.522,51.8,62.0,12.2,7.2,.482,19.1,34.1,.257
2465,2016,Milwaukee,.594,-0.05,-0.92,2131,2103,72.5,91.5,.285,.340,.491,52.8,53.8,8.8,7.9,.452,19.4,34.3,.210
2466,2016,Minnesota,.625,13.72,9.91,2676,2554,78.8,104.5,.237,.360,.525,50.0,49.7,8.6,5.3,.494,14.0,32.9,.180
2467,2016,Mississippi,.333,7.14,5.75,1941,1882,74.6,86.8,.257,.339,.422,47.5,51.1,14.6,8.0,.395,16.5,36.3,.157
2468,2016,Mississippi State NCAA,.778,22.26,8.98,2490,1987,70.4,97.8,.304,.254,.476,55.4,52.9,11.0,11.2,.435,16.3,42.9,.221
2469,2016,Mississippi Valley State,.103,-46.73,-14.13,1435,2179,75.0,66.0,.381,.226,.411,46.1,42.5,9.5,5.5,.364,29.2,26.6,.241
2470,2016,Missouri NCAA,.688,18.00,8.44,2175,1869,70.5,96.1,.331,.396,.539,55.6,65.9,10.3,8.7,.497,21.5,34.2,.252
2471,2016,Missouri State NCAA,.706,9.27,2.39,2390,2075,71.9,97.0,.324,.312,.485,53.2,48.5,12.9,9.0,.445,16.2,36.0,.230
2474,2016,Monmouth,.452,-7.36,-5.87,2053,2099,74.5,88.2,.219,.373,.464,49.2,52.1,11.9,8.4,.439,18.7,33.9,.145
2475,2016,Montana,.645,0.01,-4.82,2141,1916,69.0,99.4,.279,.273,.497,53.1,61.6,8.0,10.6,.458,14.6,32.4,.210
2476,2016,Montana State,.677,2.14,-4.53,2322,1899,72.2,102.6,.307,.257,.523,53.2,64.2,12.8,12.2,.486,17.3,32.3,.225
2477,2016,Morehead State,.333,-14.39,-6.78,2383,2358,83.9,94.3,.287,.240,.475,50.7,50.1,12.0,13.5,.436,18.1,34.5,.208
2478,2016,Morgan State,.433,-18.83,-9.73,1628,1758,69.5,76.8,.284,.257,.382,50.6,46.4,11.7,4.7,.337,18.8,35.7,.193
2479,2016,Mount St. Mary's,.300,-16.81,-11.47,1696,1856,70.7,80.0,.304,.295,.450,48.4,53.1,11.8,5.3,.415,21.8,29.8,.201
2480,2016,Murray State,.414,-13.43,-6.39,1947,1957,72.1,92.8,.258,.419,.474,48.2,57.4,11.0,7.7,.443,17.3,27.8,.178
2481,2016,Navy,.500,-7.36,-6.43,1652,1602,62.9,84.7,.190,.362,.432,48.3,62.2,14.5,5.9,.414,17.8,32.7,.115
2482,2016,NC State,.645,13.24,8.40,2092,1942,71.3,93.5,.359,.398,.490,52.3,56.0,10.0,5.3,.447,17.1,32.7,.253
2483,2016,Nebraska,.581,14.56,9.98,2253,2111,74.8,96.7,.283,.246,.527,50.8,65.7,7.9,6.9,.500,17.9,26.9,.196
2484,2016,Nevada,.167,-12.80,-0.16,1693,1894,69.3,81.1,.280,.275,.435,48.7,48.8,9.5,8.5,.397,21.0,32.2,.192
2485,2016,Nevada-Las Vegas,.563,-1.59,-3.08,1959,1851,70.3,87.1,.290,.263,.434,55.0,45.4,12.7,8.5,.397,18.2,39.0,.194
2486,2016,New Hampshire,.400,-8.31,-4.75,1725,1756,67.0,85.9,.285,.238,.464,52.4,53.8,8.8,6.7,.421,19.9,31.2,.213
2487,2016,New Mexico,.531,1.52,-2.20,1963,1844,69.3,87.9,.300,.257,.446,52.4,59.7,12.5,8.1,.412,16.9,35.9,.195
2488,2016,New Mexico State NCAA,.839,3.33,-4.56,2127,1754,69.4,98.4,.259,.374,.497,52.0,51.6,14.2,11.4,.471,17.6,34.2,.175
2489,2016,New Orleans,.296,-23.64,-11.64,1647,1568,68.4,88.7,.306,.200,.441,55.5,51.1,10.4,9.6,.399,21.8,41.3,.212
2490,2016,Niagara,.258,-14.25,-4.77,1738,2032,67.2,82.8,.268,.261,.457,48.2,65.4,9.5,6.0,.426,21.3,30.8,.178
2491,2016,Nicholls State,.345,-20.39,-13.49,1849,1751,70.7,89.8,.293,.312,.468,48.0,51.0,15.0,5.7,.433,21.6,33.7,.201
2492,2016,NJIT,.133,-22.76,-5.33,1493,1832,64.9,76.1,.197,.313,.429,44.3,62.4,9.6,7.3,.401,21.5,20.9,.138
2493,2016,Norfolk State,.111,-22.49,-11.08,1603,1843,75.0,78.5,.305,.221,.427,49.2,57.3,10.6,10.5,.394,22.0,34.6,.190
2496,2016,North Carolina,.438,4.81,7.91,2151,2250,76.2,87.9,.319,.322,.474,48.2,53.0,9.6,10.9,.431,18.9,31.1,.229
2497,2016,North Carolina A&T NCAA,.613,-7.38,-10.18,1951,1642,69.3,90.8,.306,.284,.454,53.9,58.0,10.4,4.3,.420,19.8,38.1,.199
2498,2016,North Carolina Central,.179,-28.01,-13.56,1424,1628,67.5,75.3,.311,.201,.397,51.2,48.8,9.6,5.2,.356,23.1,36.0,.199
2499,2016,North Dakota,.576,-0.79,0.73,2113,2163,70.8,90.1,.390,.210,.503,56.8,58.9,9.1,10.6,.456,21.9,36.7,.280
2500,2016,North Dakota State,.241,-12.53,-2.86,1881,1969,70.3,91.5,.301,.243,.488,51.7,51.3,9.0,6.5,.450,20.6,31.4,.216
2501,2016,North Florida,.233,-18.84,-4.84,1695,1856,64.5,87.2,.215,.390,.468,47.6,51.6,9.5,6.5,.441,21.2,28.4,.150
2502,2016,North Texas,.367,-4.02,-0.22,1838,1952,70.2,85.5,.288,.258,.491,50.8,52.5,9.2,4.2,.459,23.4,31.3,.197
2503,2016,Northeastern,.484,-0.89,0.50,1897,1940,68.1,89.2,.231,.356,.478,52.3,55.1,9.3,7.0,.448,19.7,34.4,.166
2504,2016,Northern Arizona,.200,-12.99,-1.20,1956,2193,75.2,86.0,.290,.229,.462,49.4,56.9,9.9,5.1,.427,19.5,29.1,.198
2505,2016,Northern Colorado,.448,-1.84,-1.05,1830,1751,65.2,94.7,.202,.425,.511,46.3,63.3,11.4,4.8,.482,17.5,24.2,.155
2506,2016,Northern Illinois,.433,-7.10,-0.65,2023,2141,74.3,90.0,.214,.276,.466,50.4,55.8,7.6,7.0,.441,17.0,29.7,.145
2507,2016,Northern Iowa,.686,8.62,2.62,2228,1966,66.8,94.3,.252,.414,.487,47.6,63.4,9.2,10.2,.450,14.0,23.1,.191
2508,2016,Northern Kentucky,.576,2.68,-1.38,2391,2069,69.6,102.9,.323,.388,.533,49.7,57.8,11.4,9.1,.489,16.5,29.3,.251
2509,2016,Northwestern,.514,15.47,11.14,2611,2382,76.6,96.4,.239,.289,.479,50.3,57.6,12.7,11.5,.453,13.7,31.1,.161
2510,2016,Northwestern State,.613,-10.18,-9.43,1965,1536,59.0,107.0,.293,.342,.511,54.3,59.4,11.3,6.1,.474,17.9,34.8,.216
2511,2016,Notre Dame NCAA,.943,32.99,14.22,2801,2144,74.0,107.7,.347,.241,.575,54.9,60.9,12.1,11.3,.545,17.1,33.4,.249
2512,2016,Oakland,.500,-4.61,-2.76,2262,2108,76.2,98.2,.253,.348,.507,50.4,57.5,12.8,8.1,.483,17.0,28.6,.170
2513,2016,Ohio,.788,12.58,0.76,2375,1985,74.5,96.3,.302,.496,.506,48.5,51.1,12.7,12.3,.476,15.6,27.0,.206
2514,2016,Ohio State NCAA,.765,27.13,15.66,2925,2535,78.7,107.7,.293,.344,.567,48.1,47.3,10.0,10.3,.535,14.6,27.8,.222
2515,2016,Oklahoma NCAA,.667,20.85,13.19,2297,2044,75.1,92.6,.322,.328,.503,51.4,56.8,11.3,8.2,.465,18.9,29.7,.229
2518,2016,Oklahoma State NCAA,.677,17.21,10.21,2018,1753,70.2,92.3,.298,.217,.477,55.8,66.4,11.4,11.9,.452,18.3,35.7,.187
2519,2016,Old Dominion,.500,0.16,0.45,2117,2127,70.1,88.4,.320,.305,.471,51.2,51.0,10.4,7.1,.434,19.6,35.2,.217
2520,2016,Omaha,.500,-4.09,-1.91,1911,1817,67.3,94.2,.266,.341,.506,51.7,54.5,9.4,13.3,.474,18.8,28.8,.192
2521,2016,Oral Roberts,.467,-0.38,3.12,1763,1723,67.3,86.7,.261,.313,.458,50.4,44.2,11.3,9.1,.433,18.8,26.8,.163
2522,2016,Oregon,.686,17.85,9.22,2545,2243,70.8,102.7,.294,.322,.559,52.6,59.2,9.8,8.4,.534,18.4,32.3,.206
2523,2016,Oregon State NCAA,.865,29.83,14.88,2475,1922,68.6,97.5,.254,.329,.525,59.0,62.4,7.5,13.0,.495,19.0,35.6,.186
2524,2016,Pacific,.433,1.07,1.61,2078,1877,73.0,93.7,.281,.370,.470,50.3,58.5,11.4,8.7,.433,17.4,31.2,.201
2525,2016,Penn State,.387,9.85,12.30,2172,2248,74.4,93.0,.298,.235,.494,48.4,47.2,10.9,8.3,.456,16.8,28.1,.217
2526,2016,Pennsylvania NCAA,.828,9.85,0.14,1813,1468,65.3,95.7,.271,.327,.468,52.8,62.4,11.5,16.3,.434,13.6,32.0,.187
2527,2016,Pepperdine,.226,-6.69,2.68,1973,2033,71.4,89.1,.341,.253,.477,49.4,48.1,10.6,7.5,.432,20.6,30.3,.244
2528,2016,Pittsburgh,.419,5.95,9.04,1857,1953,70.5,83.6,.269,.292,.466,48.5,63.6,11.0,11.5,.438,21.3,31.0,.175
2529,2016,Portland,.100,-15.43,4.67,1754,2118,69.0,84.7,.258,.319,.474,44.6,50.8,7.5,8.1,.440,22.5,23.5,.185
2530,2016,Portland State,.133,-20.96,-1.06,2006,2409,82.8,80.8,.356,.295,.449,49.2,56.5,10.8,7.5,.402,23.1,29.7,.247
2531,2016,Prairie View,.464,-21.52,-17.78,1760,1775,71.6,87.4,.262,.238,.465,48.0,44.9,13.3,5.9,.436,19.9,33.8,.174
2532,2016,Presbyterian,.581,-6.51,-9.66,1880,1523,61.6,98.5,.300,.423,.495,49.7,58.9,13.5,6.8,.456,17.6,32.3,.218
2533,2016,Princeton NCAA,.793,17.38,0.07,2193,1691,72.3,104.1,.305,.278,.545,60.3,58.1,9.6,10.0,.513,18.1,38.8,.222
2534,2016,Providence,.172,-5.84,7.71,1646,2039,71.5,79.0,.244,.249,.453,44.6,51.1,9.3,7.5,.427,21.7,24.1,.156
2535,2016,Purdue NCAA,.625,18.40,12.59,2155,1969,70.6,93.9,.294,.232,.500,50.9,62.6,12.7,11.6,.461,17.3,31.4,.217
2536,2016,Purdue-Fort Wayne,.233,-8.25,-0.18,1965,2018,71.3,91.5,.311,.318,.470,47.7,48.9,13.0,5.2,.430,17.3,29.7,.218
2537,2016,Quinnipiac,.735,4.86,-3.93,2294,1995,72.0,93.0,.318,.365,.485,51.0,65.2,13.0,14.0,.449,17.4,34.1,.217
2540,2016,Radford,.581,-5.62,-9.37,1862,1577,66.3,90.3,.326,.215,.473,57.6,54.3,11.3,14.5,.442,21.3,39.0,.210
2541,2016,Rhode Island,.400,-1.49,0.31,1819,1873,69.0,87.1,.245,.401,.471,47.4,53.8,11.9,11.4,.444,18.8,30.3,.164
2542,2016,Rice,.290,-5.37,0.53,1835,1955,66.1,86.7,.345,.330,.482,49.6,62.5,9.1,6.2,.452,21.8,31.5,.217
2543,2016,Richmond,.419,-2.38,1.46,1729,1848,67.2,82.6,.309,.253,.443,44.3,54.8,11.0,5.7,.406,16.0,23.2,.205
2544,2016,Rider,.267,-12.75,-4.55,1745,1991,71.7,80.5,.346,.271,.440,46.7,53.0,11.1,5.8,.394,19.6,27.3,.237
2545,2016,Robert Morris NCAA,.606,-5.87,-7.94,2107,1917,68.6,92.7,.262,.341,.482,52.1,56.7,11.2,9.5,.453,19.1,34.9,.177
2546,2016,Rutgers,.559,16.69,14.31,2117,2010,66.4,93.4,.259,.211,.501,51.5,56.0,10.4,13.0,.477,17.2,28.4,.171
2547,2016,Sacramento State,.452,0.53,-1.15,2713,2661,88.1,98.9,.240,.513,.474,46.7,53.1,16.8,4.7,.446,13.3,36.8,.163
2548,2016,Sacred Heart,.606,-8.28,-9.31,2154,2120,69.6,92.7,.327,.339,.512,50.1,53.2,9.7,4.3,.472,19.8,29.5,.239
2549,2016,Saint Francis (PA),.452,-11.60,-9.37,2310,2295,81.8,91.1,.276,.460,.487,46.0,55.4,13.6,11.0,.453,19.1,31.2,.196
2550,2016,Saint Joseph's,.483,4.14,4.97,1822,1846,69.8,90.0,.318,.223,.471,52.1,56.2,8.1,6.9,.426,16.8,32.3,.233
2551,2016,Saint Louis,.765,8.63,0.45,2390,2053,70.9,98.4,.311,.338,.513,51.5,67.3,8.9,5.3,.471,16.0,27.4,.237
2552,2016,Saint Mary's (CA),.750,9.96,3.05,2388,2038,71.5,103.2,.395,.237,.554,58.8,59.0,7.3,8.2,.504,20.1,36.0,.308
2553,2016,Saint Peter's,.133,-17.12,-5.29,1541,1896,68.9,74.3,.230,.235,.417,49.6,56.1,8.5,8.2,.385,21.5,28.8,.155
2554,2016,Sam Houston State,.438,-13.43,-7.37,2059,2010,67.6,95.1,.371,.277,.496,52.8,62.8,10.7,8.4,.449,21.4,37.7,.268
2555,2016,Samford,.645,-2.19,-5.43,1719,1490,62.5,88.4,.269,.396,.487,49.5,58.0,10.1,9.9,.456,19.6,22.4,.187
2556,2016,San Diego,.758,8.94,1.53,1802,1848,61.5,87.8,.285,.287,.459,47.7,51.6,11.6,5.4,.428,18.4,29.8,.185
2557,2016,San Diego State,.387,-5.36,0.23,971,,,,.274,.282,.435,,51.8,,,.402,17.3,,.179
2558,2016,San Francisco NCAA,.636,5.30,3.45,2363,1949,67.8,103.7,.353,.307,.526,55.7,60.5,12.3,9.2,.484,19.4,34.5,.262
2559,2016,San Jose State,.433,-1.21,0.35,2167,2120,75.8,94.9,.285,.373,.483,48.4,55.8,11.1,6.3,.449,17.4,34.3,.197
2562,2016,Santa Clara,.719,7.44,3.50,2095,1664,70.1,93.4,.385,.226,.476,58.8,57.9,18.0,13.1,.429,22.3,43.7,.267
2563,2016,Savannah State,.357,-19.81,-9.39,793,,,,.253,.295,.466,,59.0,,,.450,22.5,,.143
2564,2016,Seattle,.300,-11.52,-2.04,1807,2001,71.3,84.5,.288,.346,.453,48.3,63.1,11.4,7.8,.416,20.7,32.3,.198
2565,2016,Seton Hall NCAA,.719,14.14,7.67,2345,2138,74.2,98.8,.290,.329,.512,52.4,44.7,10.9,12.8,.479,15.9,33.7,.206
2566,2016,Siena,.438,-10.08,-5.96,1825,1957,70.7,79.7,.350,.281,.432,50.0,50.2,13.4,9.3,.384,20.8,33.1,.240
2567,2016,South Alabama,.500,-8.41,-4.99,1694,1660,69.2,81.6,.309,.299,.467,49.5,51.2,10.4,14.1,.434,23.9,26.5,.203
2568,2016,South Carolina NCAA,.943,31.39,13.48,2575,1948,71.6,102.8,.415,.294,.536,55.8,56.1,12.5,12.2,.503,17.1,37.1,.276
2569,2016,South Carolina State,.448,-19.26,-13.60,1633,1463,62.7,89.4,.281,.275,.426,53.5,51.4,13.4,12.3,.388,19.3,39.1,.190
2570,2016,South Carolina Upstate,.647,-7.06,-7.80,2301,2017,71.2,94.8,.307,.233,.459,55.3,53.4,10.9,9.2,.415,16.8,36.8,.222
2571,2016,South Dakota,.842,15.31,2.02,2971,2385,72.2,106.9,.286,.328,.544,58.1,62.8,12.5,6.0,.515,16.2,35.5,.205
2572,2016,South Dakota State NCAA,.794,13.67,3.43,2383,2035,69.7,99.2,.249,.364,.505,52.9,56.7,10.9,11.4,.478,15.3,31.6,.173
2573,2016,South Florida NCAA,.706,23.14,12.47,2472,2109,73.2,99.0,.294,.288,.504,54.2,50.1,8.0,7.2,.460,14.6,31.6,.230
2574,2016,Southeast Missouri State,.500,-7.71,-6.57,2123,1983,73.8,95.1,.307,.259,.482,55.0,54.5,10.7,7.8,.445,18.2,36.4,.215
2575,2016,Southeastern Louisiana,.138,-23.00,-7.68,1821,2091,75.1,83.6,.270,.346,.453,47.2,56.1,8.9,6.0,.419,22.1,32.1,.184
2576,2016,Southern,.613,-14.52,-14.09,1951,1783,73.6,85.2,.276,.192,.446,52.1,52.3,14.7,9.3,.421,20.1,33.9,.167
2577,2016,Southern California,.594,18.60,12.15,2130,1838,70.2,94.5,.306,.241,.481,50.9,53.6,14.3,8.2,.444,16.7,33.9,.214
2578,2016,Southern Illinois,.606,1.50,-1.29,2284,2192,70.7,96.8,.255,.317,.486,54.0,52.4,8.4,8.3,.459,16.0,39.1,.173
2579,2016,SIU Edwardsville,.581,-5.08,-4.50,2245,2263,74.7,96.1,.377,.235,.501,49.2,50.0,11.6,6.1,.457,17.0,33.8,.268
2580,2016,Southern Methodist,.419,5.14,8.82,1864,1978,74.1,80.5,.288,.259,.437,51.4,60.4,8.3,12.8,.394,20.8,33.5,.206
2581,2016,Southern Mississippi,.467,-1.92,-0.65,1770,1732,68.8,85.4,.240,.233,.461,51.7,58.7,13.8,9.1,.435,21.1,34.6,.157
2584,2016,Southern Utah,.138,-16.25,-2.18,1702,2110,75.4,77.8,.291,.276,.430,49.4,60.9,9.1,5.2,.390,21.5,31.5,.200
2585,2016,St. Bonaventure NCAA,.750,10.68,3.77,2010,1789,68.7,90.4,.264,.327,.514,50.6,62.4,10.3,10.6,.478,19.7,22.9,.201
2586,2016,St. Francis (NY),.241,-18.91,-10.47,1691,1936,68.3,84.0,.287,.347,.472,48.4,66.7,9.1,4.3,.427,22.1,30.3,.218
2587,2016,St. John's (NY) NCAA,.697,14.88,7.94,2201,1994,70.8,93.8,.325,.174,.508,50.3,50.4,11.0,8.7,.480,18.0,29.3,.213
2588,2016,Stanford NCAA,.771,27.54,14.71,2408,1959,68.4,99.8,.300,.321,.516,54.3,61.2,9.7,14.0,.485,16.8,36.0,.207
2589,2016,Stephen F. Austin,.600,-8.16,-10.30,2032,1682,66.5,101.3,.307,.310,.515,52.2,57.5,15.2,7.2,.485,19.7,35.1,.210
2590,2016,Stetson,.625,-2.70,-6.14,2139,1765,64.7,102.9,.315,.336,.523,52.7,54.3,11.9,6.9,.486,18.4,31.9,.230
2591,2016,Stony Brook,.531,-2.48,-4.70,1872,1801,65.9,87.4,.328,.298,.475,53.3,54.4,8.4,7.0,.436,19.7,31.1,.227
2592,2016,Syracuse NCAA,.789,25.07,12.70,2755,2285,75.9,95.5,.270,.435,.469,50.4,50.8,16.5,12.6,.438,14.9,37.0,.181
2593,2016,TCU,.545,12.82,8.39,2384,2238,75.2,96.1,.303,.308,.523,48.7,58.0,11.7,11.5,.488,18.5,29.1,.221
2594,2016,Temple,.657,15.20,8.74,2455,2229,74.0,93.1,.283,.299,.473,51.4,53.6,12.3,8.6,.438,16.3,35.3,.198
2595,2016,Tennessee NCAA,.611,21.96,15.37,2362,2125,71.0,91.8,.282,.235,.474,54.2,54.1,11.7,9.9,.438,18.2,37.7,.200
2596,2016,Tennessee State,.400,-11.74,-3.60,1847,1982,73.7,83.2,.233,.291,.434,49.5,49.1,11.8,11.4,.404,19.3,33.2,.156
2597,2016,Tennessee Tech,.345,-11.34,-4.38,1791,1993,73.6,82.5,.358,.203,.463,48.2,51.2,8.1,10.1,.413,20.3,27.9,.256
2598,2016,Tennessee-Martin,.688,6.83,-3.04,2337,2021,70.7,103.4,.221,.459,.569,44.2,62.2,13.0,5.7,.543,16.2,19.3,.171
2599,2016,Texas NCAA,.861,27.18,12.48,2560,2031,73.4,96.8,.322,.231,.507,57.7,53.3,11.0,13.7,.473,18.3,38.3,.223
2600,2016,Texas A&M NCAA,.688,22.05,13.14,2254,1969,72.7,95.8,.311,.129,.497,52.5,54.0,11.7,8.9,.460,17.2,37.4,.220
2601,2016,Texas A&M-Corpus Christi,.310,-16.93,-9.89,1718,1685,68.1,86.7,.318,.306,.468,52.0,55.6,14.5,9.1,.433,22.8,33.6,.210
2602,2016,Texas Southern,.633,-12.39,-19.06,1785,1586,70.0,84.7,.351,.307,.489,50.5,59.6,11.2,9.8,.449,22.8,29.2,.241
2603,2016,Texas State,.387,-13.28,-1.79,1904,2105,69.8,88.0,.274,.385,.476,43.1,51.7,10.0,5.8,.440,19.3,23.7,.194
2606,2016,Texas Tech,.419,6.10,9.59,1963,2071,72.8,86.6,.249,.281,.455,50.4,49.1,10.7,7.3,.428,18.7,33.6,.161
2607,2016,Texas-Rio Grande Valley,.576,-5.15,-2.88,2077,1890,68.5,91.2,.270,.372,.441,52.1,49.2,12.3,10.0,.400,16.4,36.8,.195
2608,2016,Toledo,.567,1.10,1.13,2005,2006,71.6,92.2,.340,.288,.507,49.6,57.3,8.1,5.1,.467,19.1,28.1,.244
2609,2016,Towson,.226,-9.96,-0.61,1903,2193,71.9,84.7,.276,.271,.452,46.5,46.0,11.6,6.6,.418,18.1,29.1,.186
2610,2016,Troy NCAA,.606,-2.69,-4.27,2647,2377,81.3,98.3,.304,.333,.501,52.0,50.2,12.7,9.1,.460,18.6,35.7,.226
2611,2016,Tulane,.657,10.64,8.50,2254,2141,69.7,92.4,.327,.285,.505,50.0,56.9,11.4,8.1,.468,19.7,29.5,.231
2612,2016,Tulsa,.387,2.69,7.62,1922,2075,72.5,85.1,.224,.309,.462,46.7,50.9,10.6,3.5,.438,17.5,23.5,.146
2613,2016,UAB,.484,2.35,-2.07,1911,1774,67.1,91.1,.263,.309,.483,55.2,56.1,8.5,10.9,.457,19.2,35.3,.171
2614,2016,UC Davis,.594,-1.75,-3.20,2191,2055,70.4,96.9,.320,.336,.530,51.4,66.8,8.6,9.5,.496,19.6,29.0,.231
2615,2016,UC Irvine,.129,-19.64,-1.38,1750,2220,75.0,75.3,.256,.212,.403,44.8,55.4,8.6,8.0,.366,19.5,27.9,.174
2616,2016,UC Riverside,.719,7.32,-0.37,2491,2245,76.2,102.1,.267,.240,.539,46.7,65.6,13.1,7.3,.504,15.0,26.3,.206
2617,2016,UC Santa Barbara,.375,-5.27,-2.59,1973,1967,70.1,87.9,.320,.309,.486,49.9,59.7,12.7,6.8,.455,22.0,33.3,.211
2618,2016,UCLA NCAA,.743,25.42,15.59,2583,2239,76.3,95.4,.313,.195,.480,52.5,48.4,12.8,10.9,.443,15.8,37.0,.217
2619,2016,UNC Asheville NCAA,.788,-4.26,-11.07,2252,1842,67.1,100.6,.360,.315,.499,54.0,43.3,9.8,6.9,.459,16.9,38.5,.249
2620,2016,UNC Greensboro,.267,-17.83,-7.42,1965,2030,73.5,88.4,.357,.206,.444,51.7,45.3,13.6,7.8,.400,19.7,38.0,.237
2621,2016,UNC Wilmington,.233,-10.83,0.34,1590,1846,67.0,79.1,.238,.243,.408,47.5,49.2,9.1,8.2,.378,17.4,29.3,.152
2622,2016,UT Arlington,.484,-2.77,-3.28,1838,1657,65.5,90.2,.307,.307,.490,55.6,67.1,11.2,9.8,.447,22.3,35.7,.229
2623,2016,Utah,.545,13.46,12.73,2266,2242,73.9,92.6,.309,.280,.501,54.2,54.3,7.4,9.1,.459,19.2,32.9,.229
2624,2016,Utah State,.452,-2.05,-1.70,2081,1927,69.2,96.6,.321,.268,.489,54.7,46.4,9.6,11.9,.442,18.1,37.5,.243
2625,2016,Utah Valley,.516,-1.01,-3.59,2043,1863,68.0,96.6,.315,.281,.512,50.7,49.5,10.4,8.2,.474,18.2,28.8,.229
2628,2016,UTEP,.853,6.67,-0.72,2416,2086,74.0,95.0,.342,.272,.483,53.2,51.7,15.6,9.3,.446,17.4,37.8,.231
2629,2016,UTSA,.345,-6.43,-1.21,1790,1737,70.7,86.6,.243,.248,.450,52.0,43.8,11.4,11.8,.424,20.1,34.0,.155
2630,2016,Valparaiso,.323,-10.50,1.98,1970,2010,67.3,94.0,.292,.389,.507,52.2,57.1,7.9,10.7,.474,20.9,27.6,.207
2631,2016,Vanderbilt,.563,15.38,9.26,2000,1804,65.3,95.3,.323,.296,.546,53.6,59.5,11.0,5.4,.514,23.2,35.6,.230
2632,2016,Vermont,.300,-14.84,-6.34,1677,1932,71.0,78.4,.254,.362,.437,48.9,53.0,9.1,10.5,.396,22.5,32.3,.187
2633,2016,Villanova,.625,12.59,7.22,2026,1854,64.6,97.7,.201,.468,.485,47.4,62.7,9.2,6.2,.454,10.4,23.8,.154
2634,2016,Virginia,.529,11.10,8.66,2158,2075,70.4,90.1,.261,.268,.483,47.6,49.1,11.6,7.7,.445,18.6,31.4,.197
2635,2016,Virginia Commonwealth,.697,8.78,-0.01,2109,1819,69.0,92.3,.303,.202,.465,55.5,54.6,12.2,7.9,.431,16.1,37.6,.201
2636,2016,Virginia Tech,.563,11.25,6.35,1868,1711,68.6,84.8,.292,.347,.462,50.3,57.0,10.3,11.4,.428,19.8,29.7,.197
2637,2016,Wagner,.172,-21.18,-8.56,1747,2113,74.3,80.7,.272,.343,.433,46.0,43.2,9.0,8.8,.400,18.2,27.6,.178
2638,2016,Wake Forest,.515,3.82,6.97,2004,2108,72.6,83.7,.377,.281,.467,51.8,50.6,10.9,9.8,.431,23.2,35.3,.240
2639,2016,Washington NCAA,.703,22.82,14.63,2642,2339,73.5,97.2,.300,.357,.519,50.6,47.5,9.8,9.0,.476,15.4,25.3,.234
2640,2016,Washington State,.467,12.12,12.22,1938,1875,74.0,87.3,.222,.299,.469,48.1,52.8,13.7,10.0,.444,19.0,29.6,.148
2641,2016,Weber State,.657,0.08,-4.55,2475,2157,70.7,97.2,.281,.381,.518,48.7,55.8,14.4,6.0,.491,18.2,25.8,.193
2642,2016,West Virginia NCAA,.714,21.90,10.02,2470,2054,72.5,96.9,.315,.323,.520,54.8,55.1,10.8,14.5,.492,19.4,35.8,.211
2643,2016,Western Carolina,.241,-17.14,-6.07,1811,1853,69.0,89.7,.238,.225,.464,53.1,46.4,11.1,9.4,.430,21.1,36.8,.172
2644,2016,Western Illinois,.500,-4.74,-2.48,2434,2308,74.6,101.1,.291,.433,.505,46.7,54.3,11.3,6.1,.473,13.2,25.2,.203
2645,2016,Western Kentucky,.794,9.19,1.46,2406,2089,68.2,103.0,.324,.238,.502,52.2,48.6,11.9,10.9,.464,14.8,39.6,.228
2646,2016,Western Michigan,.531,2.62,0.95,2106,1927,69.0,94.6,.285,.263,.491,52.6,59.3,10.7,8.6,.461,18.4,31.9,.191
2647,2016,Wichita State,.267,-9.16,-0.86,1583,1832,67.6,77.4,.226,.291,.455,47.8,46.7,13.5,8.1,.422,23.8,28.4,.163
